timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1534117048644,1762,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,527849,14951,8,8,748,2,0
1534117048675,1784,53546,200,OK,Thread Group 1-4,text,true,,527667,14951,8,8,733,0,0
1534117048675,1784,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,527667,14951,8,8,733,1,0
1534117048719,1789,53546,200,OK,Thread Group 1-7,text,true,,527620,14951,8,8,748,0,0
1534117048719,1789,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,527620,14951,8,8,748,2,0
1534117048741,1798,53546,200,OK,Thread Group 1-3,text,true,,527643,14951,8,8,792,0,0
1534117048741,1798,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,527643,14951,8,8,792,1,0
1534117048818,1816,53546,200,OK,Thread Group 1-5,text,true,,527620,14951,8,8,810,0,0
1534117048818,1816,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,527620,14951,8,8,810,0,0
1534117049322,1754,53546,200,OK,Thread Group 1-1,text,true,,527620,14951,8,8,745,0,0
1534117049321,1754,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,527620,14951,8,8,745,1,0
1534117049611,1777,53546,200,OK,Thread Group 1-6,text,true,,527643,14951,8,8,753,0,0
1534117049611,1777,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,527643,14951,8,8,753,0,0
1534117049635,1754,53546,200,OK,Thread Group 1-8,text,true,,527667,14951,8,8,730,0,0
1534117049634,1754,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,527667,14951,8,8,730,1,0
1534117050460,2030,53546,200,OK,Thread Group 1-4,text,true,,527643,14951,9,9,929,0,15
1534117050460,2030,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,527643,14951,9,9,929,0,15
1534117050408,2100,53546,200,OK,Thread Group 1-2,text,true,,527667,14951,9,9,954,0,13
1534117050408,2100,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,527667,14951,9,9,954,0,13
1534117050540,2036,53546,200,OK,Thread Group 1-3,text,true,,527667,14951,9,9,839,0,0
1534117050540,2036,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,527667,14951,9,9,839,0,0
1534117050511,2116,53546,200,OK,Thread Group 1-7,text,true,,527620,14951,9,9,878,0,14
1534117050510,2116,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,527620,14951,9,9,878,2,14
1534117050635,2020,53546,200,OK,Thread Group 1-5,text,true,,527667,14951,9,9,979,0,14
1534117050634,2020,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,527667,14951,9,9,979,1,14
1534117051076,1773,53546,200,OK,Thread Group 1-1,text,true,,527643,14951,9,9,775,0,0
1534117051076,1773,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,527643,14951,9,9,775,0,0
1534117051389,1760,53546,200,OK,Thread Group 1-8,text,true,,527620,14951,8,8,762,0,0
1534117051389,1760,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,527620,14951,8,8,762,1,0
1534117051388,1770,53546,200,OK,Thread Group 1-6,text,true,,527620,14951,8,8,763,0,0
1534117051388,1770,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,527620,14951,8,8,763,1,0
1534117051919,1841,53546,200,OK,Thread Group 1-9,text,true,,527667,14951,7,7,783,0,12
1534117051918,1841,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,527667,14951,7,7,783,2,12
1534117052491,1810,53546,200,OK,Thread Group 1-4,text,true,,527667,14951,7,7,811,0,0
1534117052490,1810,Homepage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,527667,14951,7,7,811,1,0
1534117052509,1846,53546,200,OK,Thread Group 1-2,tex
